ID,Name,Description,Contributor,Citation,Examples_Count
langsci280,Advances in formal Slavic linguistics 2018,,"Blümel, Andreas & Gajić, Jovana & Geist, Ljudmila & Junghanns, Uwe & Pitsch, Hagen ","Blümel, Andreas, Jovana Gajić, Ljudmila Geist, Uwe Junghanns & Hagen Pitsch (eds.) 2021. Advances in formal Slavic linguistics 2018. (Open Slavic Linguistics, 4.) Berlin: Language Science Press. doi: 10.5281/zenodo.5155544.",595
langsci281,Categoriality and continuity in prosodic prominence,,"Roessig, Simon","Roessig, Simon (ed.) 2021. Categoriality and continuity in prosodic prominence. (Studies in Laboratory Phonology, 10.) Berlin: Language Science Press. doi: 10.5281/zenodo.4121875.",0
langsci282,Demonstratives in discourse,,"Næss, Åshild & Margetts, Anna & Treis, Yvonne ","Næss, Åshild, Anna Margetts & Yvonne Treis (eds.) 2020. Demonstratives in discourse. (Topics at the Grammar-Discourse Interface, 6.) Berlin: Language Science Press. doi: 10.5281/zenodo.4054814.",414
langsci283,"Nominal anchoring: Specificity, definiteness and article systems across languages",,"Balogh, Kata & Latrouite, Anja & Van Valin, Robert D. ","Balogh, Kata, Anja Latrouite & Robert D. Van Valin (eds.) 2020. Nominal anchoring: Specificity, definiteness and article systems across languages. (Topics at the Grammar-Discourse Interface, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.4049471.",286
langsci286,Historical journey in a linguistic archipelago: Descriptive concepts and case studies,,"Aussant, Émilie & Fortis, Jean-Michel ","Aussant, Émilie & Jean-Michel Fortis (eds.) 2020. Historical journey in a linguistic archipelago: Descriptive concepts and case studies. (History and Philosophy of the Language Sciences, 3.) Berlin: Language Science Press. doi: 10.5281/zenodo.4269397.",0
langsci288,"Translation, interpreting, cognition: The way out of the box",,"Tra&Co  Group, ᠎ ","Group, Tra&Co (eds.) 2021. Translation, interpreting, cognition: The way out of the box. (Translation and Multilingual Natural Language Processing, 15.) Berlin: Language Science Press. doi: 10.5281/zenodo.4544686.",1
langsci289,Explaining Russian-German code-mixing: A usage-based approach,,"Hakimov, Nikolay","Hakimov, Nikolay (ed.) 2021. Explaining Russian-German code-mixing: A usage-based approach. (Contact and Multilingualism, 3.) Berlin: Language Science Press. doi: 10.5281/zenodo.5589446.",125
langsci290,Multilingualism and third language acquisition: Learning and teaching trends,,"Pinto, Jorge & Alexandre, Nélia ","Pinto, Jorge & Nélia Alexandre (eds.) 2021. Multilingualism and third language acquisition: Learning and teaching trends. (Contact and Multilingualism, 2.) Berlin: Language Science Press. doi: 10.5281/zenodo.4449726.",0
langsci291,Constituency and convergence in the Americas,,"Tallman, Adam J. R. & Auderset, Sandra & Uchihara, Hiroto ","Tallman, Adam J. R., Sandra Auderset & Hiroto Uchihara (eds.) 2024. Constituency and convergence in the Americas. (Topics in Phonological Diversity, 1.) Berlin: Language Science Press. doi: 10.5281/zenodo.10559861.",836
langsci293,Celebrating 50 years of ACAL: Selected papers from the 50th Annual Conference on African Linguistics,,"Akinlabi, Akinbiyi & Bickmore, Lee & Cahill, Michael & Diercks, Michael & Downing, Laura J & Essegbey, James & Franich, Katie & McPherson, Laura ","Akinlabi, Akinbiyi, Lee Bickmore, Michael Cahill, Michael Diercks, Laura J Downing, James Essegbey, Katie Franich & Laura McPherson (eds.) 2021. Celebrating 50 years of ACAL: Selected papers from the 50th Annual Conference on African Linguistics. (Contemporary African Linguistics, 7.) Berlin: Language Science Press. doi: 10.5281/zenodo.5578772.",408
langsci295,A grammar of Japhug,,"Jacques, Guillaume","Jacques, Guillaume (ed.) 2021. A grammar of Japhug. (Comprehensive Grammar Library, 1.) Berlin: Language Science Press. doi: 10.5281/zenodo.4548232.",3525
langsci296,Empirical studies in translation and discourse,,"Bisiada, Mario ","Bisiada, Mario (ed.) 2021. Empirical studies in translation and discourse. (Translation and Multilingual Natural Language Processing, 14.) Berlin: Language Science Press. doi: 10.5281/zenodo.4450014.",1
langsci298,A grammar of Gyeli,,"Grimm, Nadine","Grimm, Nadine (ed.) 2021. A grammar of Gyeli. (Comprehensive Grammar Library, 2.) Berlin: Language Science Press. doi: 10.5281/zenodo.4737370.",1345
langsci299,OV and VO variation in code-switching,,"Shim, Ji Young","Shim, Ji Young (ed.) 2021. OV and VO variation in code-switching. (Current Issues in Bilingualism, 1.) Berlin: Language Science Press. doi: 10.5281/zenodo.4456792.",51
langsci302,Social and structural aspects of language contact and change,,"Migge, Bettina & Gooden, Shelome ","Migge, Bettina & Shelome Gooden (eds.) 2022. Social and structural aspects of language contact and change. (Contact and Multilingualism, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.6602539.",74
langsci303,Computational approaches to semantic change,,"Tahmasebi, Nina & Borin, Lars & Jatowt, Adam & Xu, Yang & Hengchen, Simon ","Tahmasebi, Nina, Lars Borin, Adam Jatowt, Yang Xu & Simon Hengchen (eds.) 2021. Computational approaches to semantic change. (Language Variation, 6.) Berlin: Language Science Press. doi: 10.5281/zenodo.5040241.",0
langsci304,Formulaic language: Theories and methods,,"Trklja, Aleksandar & Grabowski, Łukasz ","Trklja, Aleksandar & Łukasz Grabowski (eds.) 2021. Formulaic language: Theories and methods. (Phraseology and Multiword Expressions, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.4727623.",32
langsci305,German(ic) in language contact: Grammatical and sociolinguistic dynamics,,"Zimmer, Christian ","Zimmer, Christian (ed.) 2021. German(ic) in language contact: Grammatical and sociolinguistic dynamics. (Language Variation, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.4954364.",39
langsci306,Descriptive and theoretical approaches to African linguistics: Selected papers from the 49th Annual Conference on African Linguistics,,"Sibanda, Galen & Ngonyani, Deo & Choti, Jonathan & Biersteker, Ann ","Sibanda, Galen, Deo Ngonyani, Jonathan Choti & Ann Biersteker (eds.) 2022. Descriptive and theoretical approaches to African linguistics: Selected papers from the 49th Annual Conference on African Linguistics. (Contemporary African Linguistics, 6.) Berlin: Language Science Press. doi: 10.5281/zenodo.6358613.",342
langsci307,The Negative Existential Cycle,,"Veselinova, Ljuba & Hamari, Arja ","Veselinova, Ljuba & Arja Hamari (eds.) 2022. The Negative Existential Cycle. (Research on Comparative Grammar, 2.) Berlin: Language Science Press. doi: 10.5281/zenodo.6306474.",1067
langsci308,A grammar of Tuatschin: A Sursilvan Romansh dialect,,"Maurer-Cecchini, Philippe","Maurer-Cecchini, Philippe (ed.) 2021. A grammar of Tuatschin: A Sursilvan Romansh dialect. (Comprehensive Grammar Library, 3.) Berlin: Language Science Press. doi: 10.5281/zenodo.5137647.",1488
langsci312,Handbook of Lexical Functional Grammar,,"Dalrymple, Mary ","Dalrymple, Mary (ed.) 2023. Handbook of Lexical Functional Grammar. (Empirically Oriented Theoretical Morphology and Syntax, 13.) Berlin: Language Science Press. doi: 10.5281/zenodo.10037797.",927
langsci313,"Individual differences in early instructed language learning: The role of language aptitude, cognition, and motivation",,"Berthele, Raphael & Udry, Isabelle ","Berthele, Raphael & Isabelle Udry (eds.) 2021. Individual differences in early instructed language learning: The role of language aptitude, cognition, and motivation. (EuroSLA Studies, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.5378471.",0
langsci315,Voice syncretism,,"Bahrt, Nicklas N.","Bahrt, Nicklas N. (ed.) 2021. Voice syncretism. (Research on Comparative Grammar, 1.) Berlin: Language Science Press. doi: 10.5281/zenodo.5948872.",137
langsci316,Formal approaches to number in Slavic and beyond,,"Dočekal, Mojmír & Wągiel, Marcin ","Dočekal, Mojmír & Marcin Wągiel (eds.) 2021. Formal approaches to number in Slavic and beyond. (Open Slavic Linguistics, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.5082006.",344
langsci317,Subatomic quantification,,"Wągiel, Marcin","Wągiel, Marcin (ed.) 2021. Subatomic quantification. (Open Slavic Linguistics, 6.) Berlin: Language Science Press. doi: 10.5281/zenodo.5106382.",0
langsci318,Paradigms regained: Theoretical and empirical arguments for the reassessment of the notion of paradigm,,"Diewald, Gabriele & Politt, Katja ","Diewald, Gabriele & Katja Politt (eds.) 2022. Paradigms regained: Theoretical and empirical arguments for the reassessment of the notion of paradigm. (Empirically Oriented Theoretical Morphology and Syntax, 10.) Berlin: Language Science Press. doi: 10.5281/zenodo.5506578.",154
langsci319,A short guide to post-editing,,"Nitzke, Jean & Hansen-Schirra, Silvia","Nitzke, Jean & Silvia Hansen-Schirra (eds.) 2021. A short guide to post-editing. (Translation and Multilingual Natural Language Processing, 16.) Berlin: Language Science Press. doi: 10.5281/zenodo.5646896.",0
langsci320,Emergent phonology,,"Archangeli, Diana & Pulleyblank, Douglas","Archangeli, Diana & Douglas Pulleyblank (eds.) 2022. Emergent phonology. (Conceptual Foundations of Language Science, 7.) Berlin: Language Science Press. doi: 10.5281/zenodo.5721159.",0
langsci321,Experimental investigations on the syntax and usage of fragments,,"Lemke, Robin","Lemke, Robin (ed.) 2021. Experimental investigations on the syntax and usage of fragments. (Open Germanic Linguistics, 1.) Berlin: Language Science Press. doi: 10.5281/zenodo.5596236.",90
langsci323,The size of things I: Structure building,,"Laszakovits, Sabine & Shen, Zheng ","Laszakovits, Sabine & Zheng Shen (eds.) 2021. The size of things I: Structure building. (Open Generative Syntax, 12.) Berlin: Language Science Press. doi: 10.5281/zenodo.5140049.",506
langsci324,"A grammar of Choguita Rarámuri:  In collaboration with Luz Elena León Ramírez, Sebastián Fuentes Holguín, Bertha Fuentes Loya and other Choguita Rarámuri language experts",,"Caballero, Gabriela","Caballero, Gabriela (ed.) 2022. A grammar of Choguita Rarámuri:  In collaboration with Luz Elena León Ramírez, Sebastián Fuentes Holguín, Bertha Fuentes Loya and other Choguita Rarámuri language experts. (Comprehensive Grammar Library, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.7189161.",898
langsci326,A dictionary and grammatical sketch of Ruruuli-Lunyala,,"Namyalo, Saudah & Witzlack-Makarevich, Alena & Kiriggwajjo, Anatole & Atuhairwe, Amos & Molochieva, Zarina & Mukama, Ruth Gimbo  & Zellers, Margaret","Namyalo, Saudah, Alena Witzlack-Makarevich, Anatole Kiriggwajjo, Amos Atuhairwe, Zarina Molochieva, Ruth Gimbo Mukama & Margaret Zellers (eds.) 2021. A dictionary and grammatical sketch of Ruruuli-Lunyala. (African Language Grammars and Dictionaries, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.5548947.",280
langsci327,"Phonology in the Twentieth Century : Second edition, revised and expanded",,"Anderson, Stephen R. ","Anderson, Stephen R. (ed.) 2021. Phonology in the Twentieth Century : Second edition, revised and expanded. (History and Philosophy of the Language Sciences, 5.) Berlin: Language Science Press. doi: 10.5281/zenodo.5509618.",0
langsci329,Morphosyntactic change in Late Modern Swedish,,"Larsson, Ida & Petzell, Erik M. ","Larsson, Ida & Erik M. Petzell (eds.) 2021. Morphosyntactic change in Late Modern Swedish. (Open Germanic Linguistics, 2.) Berlin: Language Science Press. doi: 10.5281/zenodo.5482405.",436
langsci331,Velar fronting in German dialects:  A study in synchronic and diachronic phonology,,"Hall, Tracy Alan","Hall, Tracy Alan (ed.) 2022. Velar fronting in German dialects:  A study in synchronic and diachronic phonology. (Open Germanic Linguistics, 3.) Berlin: Language Science Press. doi: 10.5281/zenodo.7185567.",0
langsci332,Contemporary research in minoritized and diaspora languages of Europe,,"Coler, Matt & Nevins, Andrew ","Coler, Matt & Andrew Nevins (eds.) 2022. Contemporary research in minoritized and diaspora languages of Europe. (Contact and Multilingualism, 6.) Berlin: Language Science Press. doi: 10.5281/zenodo.7442323.",126
langsci333,Language assessment in multilingual settings: Innovative practices across formal and informal environments,,"Rodríguez González, Eva & Rivera, Rosita L.  ","Rodríguez González, Eva & Rosita L. Rivera (eds.) 2022. Language assessment in multilingual settings: Innovative practices across formal and informal environments. (Current Issues in Bilingualism, 2.) Berlin: Language Science Press. doi: 10.5281/zenodo.6535786.",16
langsci334,Language is a complex adaptive system: Explorations and evidence,,"Lund, Kristine & Basso Fossali , Pierluigi & Mazur, Audrey &  Ollagnier-Beldame, Magali ","Lund, Kristine, Pierluigi Basso Fossali, Audrey Mazur & Magali Ollagnier-Beldame (eds.) 2022. Language is a complex adaptive system: Explorations and evidence. (Conceptual Foundations of Language Science, 8.) Berlin: Language Science Press. doi: 10.5281/zenodo.6546419.",0
langsci336,Headedness and/or grammatical anarchy?,,"Freywald, Ulrike & Simon, Horst J. & Müller, Stefan ","Freywald, Ulrike, Horst J. Simon & Stefan Müller (eds.) 2022. Headedness and/or grammatical anarchy?. (Empirically Oriented Theoretical Morphology and Syntax, 11.) Berlin: Language Science Press. doi: 10.5281/zenodo.6973523.",185
langsci339,"Clitics in the wild: Empirical studies on the microvariation of the pronominal, reflexive and verbal clitics in Bosnian, Croatian and Serbian.",,"Kolaković, Zrinka & Jurkiewicz-Rohrbacher, Edyta & Hansen, Björn & Filipović Đurđević, Dušica & Fritz, Nataša","Kolaković, Zrinka, Edyta Jurkiewicz-Rohrbacher, Björn Hansen, Dušica Filipović Đurđević & Nataša Fritz (eds.) 2022. Clitics in the wild: Empirical studies on the microvariation of the pronominal, reflexive and verbal clitics in Bosnian, Croatian and Serbian. (Open Slavic Linguistics, 7.) Berlin: Language Science Press. doi: 10.5281/zenodo.5792972.",489
langsci340,Informationsintegration in mehrsprachigen Textchats: Der Skype Translator im Sprachenpaar Katalanisch-Deutsch,,"Hoberg, Felix","Hoberg, Felix (ed.) 2022. Informationsintegration in mehrsprachigen Textchats: Der Skype Translator im Sprachenpaar Katalanisch-Deutsch. (Translation and Multilingual Natural Language Processing, 17.) Berlin: Language Science Press. doi: 10.5281/zenodo.5902971.",0
langsci341,The  emergence of American English as a discursive variety : Tracing enregisterment processes in nineteenth-century U.S. newspapers,,"Paulsen, Ingrid","Paulsen, Ingrid (ed.) 2022. The  emergence of American English as a discursive variety : Tracing enregisterment processes in nineteenth-century U.S. newspapers. (Language Variation, 7.) Berlin: Language Science Press. doi: 10.5281/zenodo.6207627.",0
